best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.017556460574269295,1.0078195333480835,1.0,0.3333333432674408,9.999999747378752e-05,24
