best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.0069127981550991535,0.0064440225251019,0.9895833134651184,0.9916666746139526,0.0,601
