F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,31.649791717529297,1.0,0.09928297996520996
0.7983193277310925,0.8333333333333334,0.8333333333333334,17.550300121307373,0.78125,0.09609127044677734
0.5213675213675213,0.7083333333333334,0.5277777777777778,17.936997652053833,0.5476190476190476,0.09201955795288086
0.8736842105263158,0.9166666666666666,0.8333333333333333,39.07409930229187,0.95,0.09032797813415527
0.6190476190476191,0.625,0.75,13.783775568008423,0.7,0.08808684349060059
