F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,5.99539041519165,1.0,0.18393635749816895
0.941031941031941,0.9583333333333334,0.9166666666666667,5.0314905643463135,0.9736842105263157,0.18303918838500977
1.0,1.0,1.0,5.366369724273682,1.0,0.1938915252685547
1.0,1.0,1.0,5.597246170043945,1.0,0.2893669605255127
1.0,1.0,1.0,5.285351753234863,1.0,0.18120956420898438
