F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,55.69378042221069,1.0,0.10204267501831055
1.0,1.0,1.0,47.42284083366394,1.0,0.10222220420837402
1.0,1.0,1.0,47.29564070701599,1.0,0.10010409355163574
1.0,1.0,1.0,47.22035884857178,1.0,0.1090083122253418
1.0,1.0,1.0,46.293779373168945,1.0,0.0983283519744873
