loss,accuracy,val_loss,val_accuracy,lr
1.5925432443618774,0.25,0.6888440847396851,0.6583333611488342,0.0010000000474974513
0.610659122467041,0.8020833134651184,0.614083468914032,0.800000011920929,0.0010000000474974513
0.3770240247249603,0.75,0.5713022351264954,0.75,0.0010000000474974513
0.31813308596611023,0.84375,0.5315889120101929,0.75,0.0010000000474974513
0.29665663838386536,0.8229166865348816,0.5170394778251648,0.75,0.0010000000474974513
0.2847290337085724,0.84375,0.513310968875885,0.75,0.0010000000474974513
0.2674196660518646,0.8854166865348816,0.5126076936721802,0.75,0.0010000000474974513
0.2696003019809723,0.8854166865348816,0.5056682825088501,0.75,0.0010000000474974513
0.2657288610935211,0.8854166865348816,0.5083890557289124,0.75,0.0010000000474974513
0.24497956037521362,0.875,0.5207715630531311,0.75,0.0010000000474974513
0.23634345829486847,0.875,0.5310871005058289,0.75,0.0010000000474974513
0.22471846640110016,0.875,0.5474632382392883,0.75,0.0010000000474974513
0.21369187533855438,0.90625,0.5625197291374207,0.75,0.0010000000474974513
0.19829730689525604,0.9166666865348816,0.5609558820724487,0.75,0.0010000000474974513
0.18891306221485138,0.9166666865348816,0.5500240325927734,0.75,0.0010000000474974513
0.1555153727531433,0.9791666865348816,0.5437494516372681,0.75,0.0010000000474974513
0.21672458946704865,0.875,0.5678252577781677,0.75,0.0010000000474974513
0.19107218086719513,0.9166666865348816,0.5629625916481018,0.75,0.0010000000474974513
