F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,7.5793561935424805,1.0,0.18669629096984863
1.0,1.0,1.0,6.949366331100464,1.0,0.18658828735351562
1.0,1.0,1.0,7.012390851974487,1.0,0.18712615966796875
1.0,1.0,1.0,6.980611562728882,1.0,0.2989339828491211
1.0,1.0,1.0,6.900322198867798,1.0,0.18683767318725586
