F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,210.03031587600708,1.0,0.10705375671386719
0.6581196581196581,0.7916666666666666,0.6428571428571428,209.5350182056427,0.8863636363636364,0.10788583755493164
0.8230958230958231,0.875,0.7857142857142857,218.84816813468933,0.925,0.11484193801879883
0.7473684210526316,0.8333333333333334,0.7142857142857143,215.2516679763794,0.9047619047619048,0.10735678672790527
0.8888888888888888,0.9166666666666666,0.8571428571428572,215.36345267295837,0.9473684210526316,0.18376684188842773
