best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.28809183835983276,0.2917957901954651,0.9583333134651184,0.949999988079071,9.999999747378752e-05,2494
