F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,52.619863986968994,1.0,0.09192633628845215
1.0,1.0,1.0,44.6205689907074,1.0,0.08655142784118652
1.0,1.0,1.0,44.685028314590454,1.0,0.08889174461364746
1.0,1.0,1.0,44.69403839111328,1.0,0.09234046936035156
1.0,1.0,1.0,44.67579770088196,1.0,0.09438085556030273
