best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.005774314980953932,1.2805582284927368,1.0,0.6583333611488342,0.0010000000474974513,9
