loss,accuracy,val_loss,val_accuracy
0.11368684470653534,0.9733645915985107,0.0004675468953792006,0.999839723110199
4.167707447777502e-05,1.0,0.00015046917542349547,0.999839723110199
2.206075077992864e-05,1.0,0.0001297006820095703,1.0
1.5190191334113479e-05,1.0,0.00010233744251308963,1.0
1.2220109056215733e-05,1.0,8.781060023466125e-05,1.0
9.469432370678987e-06,1.0,7.26901416783221e-05,1.0
8.072988748608623e-06,1.0,6.627269613090903e-05,1.0
6.928874881850788e-06,1.0,6.08594564255327e-05,1.0
6.029715223121457e-06,1.0,6.418690463760868e-05,1.0
5.279641754896147e-06,1.0,4.570396777126007e-05,1.0
4.765788162330864e-06,1.0,4.4212647480890155e-05,1.0
4.269738838047488e-06,1.0,3.854235910694115e-05,1.0
3.856783678202191e-06,1.0,4.379223537398502e-05,1.0
3.48412390849262e-06,1.0,4.008152609458193e-05,1.0
3.1818499337532558e-06,1.0,3.634248423622921e-05,1.0
2.90323168883333e-06,1.0,3.382635986781679e-05,1.0
2.644412916197325e-06,1.0,3.4621476515894756e-05,1.0
2.4367675450776005e-06,1.0,3.689360892167315e-05,1.0
2.2165017981023993e-06,1.0,2.5738559997989796e-05,1.0
2.0691486497526057e-06,1.0,3.063113399548456e-05,1.0
1.9012578604815644e-06,1.0,2.5471490516792983e-05,1.0
1.7462444930060883e-06,1.0,2.4865948944352567e-05,1.0
1.608507773198653e-06,1.0,2.3916263671708293e-05,1.0
1.4859523389532114e-06,1.0,2.4250011847470887e-05,1.0
1.3690553259948501e-06,1.0,2.3050610252539627e-05,1.0
1.2564677263071644e-06,1.0,1.8944521798403002e-05,1.0
1.1667133321680012e-06,1.0,1.914826498250477e-05,1.0
1.0805390502355294e-06,1.0,1.8419605112285353e-05,1.0
1.000264546746621e-06,1.0,1.8266360712004825e-05,1.0
9.155156135420839e-07,1.0,1.466927642468363e-05,1.0
8.509227313879819e-07,1.0,1.6430634786956944e-05,1.0
7.902968945927569e-07,1.0,1.3759016837866511e-05,1.0
7.324165949285089e-07,1.0,1.3328307431947906e-05,1.0
6.72326905259979e-07,1.0,1.304378474742407e-05,1.0
6.217850341272424e-07,1.0,1.1992461622867268e-05,1.0
5.745573048443475e-07,1.0,1.1859153346449602e-05,1.0
5.339241511137516e-07,1.0,1.0886195013881661e-05,1.0
4.905965624857345e-07,1.0,1.0553999345574994e-05,1.0
4.532817570179759e-07,1.0,8.9882541942643e-06,1.0
4.1814962514763465e-07,1.0,7.955104592838325e-06,1.0
3.875139782394399e-07,1.0,9.94537549559027e-06,1.0
3.535876942351024e-07,1.0,7.262552571773995e-06,1.0
3.302832851659332e-07,1.0,7.519584414694691e-06,1.0
3.0560207164853637e-07,1.0,7.1544741331308614e-06,1.0
2.8137534968664113e-07,1.0,7.547589120804332e-06,1.0
2.5923944235728413e-07,1.0,5.487002908921568e-06,1.0
2.4050436309153156e-07,1.0,6.297458639892284e-06,1.0
2.224603150580151e-07,1.0,5.826987944601569e-06,1.0
2.030299981470307e-07,1.0,4.748127139464486e-06,1.0
1.877311177622687e-07,1.0,4.3506070142029785e-06,1.0
