loss,accuracy,val_loss,val_accuracy,lr
0.6566716432571411,0.65625,0.644949734210968,0.6499999761581421,9.999999747378752e-05
0.42191454768180847,0.8125,0.6223182082176208,0.6499999761581421,9.999999747378752e-05
0.2982959747314453,0.8125,0.6023817658424377,0.6499999761581421,9.999999747378752e-05
0.2224835604429245,0.9895833134651184,0.5846399664878845,0.6499999761581421,9.999999747378752e-05
0.1601845622062683,1.0,0.5646654963493347,0.6499999761581421,9.999999747378752e-05
0.12967777252197266,1.0,0.544723391532898,0.6499999761581421,9.999999747378752e-05
0.08512260764837265,1.0,0.5204173922538757,0.6499999761581421,9.999999747378752e-05
0.06256306916475296,1.0,0.5047413110733032,0.6583333611488342,9.999999747378752e-05
0.04177473857998848,1.0,0.4984399080276489,0.6499999761581421,9.999999747378752e-05
0.03420707583427429,1.0,0.49359798431396484,0.6499999761581421,9.999999747378752e-05
0.02164914272725582,1.0,0.48299548029899597,0.6583333611488342,9.999999747378752e-05
0.020951950922608376,1.0,0.462597519159317,0.6666666865348816,9.999999747378752e-05
0.01183374971151352,1.0,0.4414767026901245,0.699999988079071,9.999999747378752e-05
0.013041694648563862,1.0,0.42788752913475037,0.7166666388511658,9.999999747378752e-05
0.009305598214268684,1.0,0.4222666919231415,0.7250000238418579,9.999999747378752e-05
0.007673179730772972,1.0,0.42796382308006287,0.7083333134651184,9.999999747378752e-05
0.006926176603883505,1.0,0.43471139669418335,0.7083333134651184,9.999999747378752e-05
0.00536426343023777,1.0,0.4297854006290436,0.7333333492279053,9.999999747378752e-05
0.006815982982516289,1.0,0.41222473978996277,0.7666666507720947,9.999999747378752e-05
0.004310104995965958,1.0,0.3879176378250122,0.800000011920929,9.999999747378752e-05
0.0035441378131508827,1.0,0.3667824864387512,0.824999988079071,9.999999747378752e-05
0.005827679764479399,1.0,0.3546057939529419,0.8500000238418579,9.999999747378752e-05
0.003338014706969261,1.0,0.351730614900589,0.8666666746139526,9.999999747378752e-05
0.002953506773337722,1.0,0.3511045277118683,0.8666666746139526,9.999999747378752e-05
0.005074783693999052,1.0,0.3490052819252014,0.875,9.999999747378752e-05
0.00312079768627882,1.0,0.3478154242038727,0.875,9.999999747378752e-05
0.00358808902092278,1.0,0.3447932004928589,0.9333333373069763,9.999999747378752e-05
0.0036568630021065474,1.0,0.3393339216709137,0.949999988079071,9.999999747378752e-05
0.002294531324878335,1.0,0.3325449824333191,0.9583333134651184,9.999999747378752e-05
0.0033857773523777723,1.0,0.3261377215385437,0.9666666388511658,9.999999747378752e-05
0.0022057907190173864,1.0,0.31954625248908997,0.9750000238418579,9.999999747378752e-05
0.0020317884627729654,1.0,0.3149296045303345,0.9833333492279053,9.999999747378752e-05
0.0019896270241588354,1.0,0.3123573958873749,0.9833333492279053,9.999999747378752e-05
0.0019295122474431992,1.0,0.3113876283168793,0.9833333492279053,9.999999747378752e-05
0.0020010005682706833,1.0,0.31142106652259827,0.9833333492279053,9.999999747378752e-05
0.0018143869237974286,1.0,0.31262996792793274,0.9833333492279053,9.999999747378752e-05
0.0018499204888939857,1.0,0.31383833289146423,0.9833333492279053,9.999999747378752e-05
0.003377858316525817,1.0,0.31489887833595276,0.9833333492279053,9.999999747378752e-05
0.0016685881419107318,1.0,0.31428971886634827,0.9833333492279053,9.999999747378752e-05
0.002662279410287738,1.0,0.3124643564224243,0.9833333492279053,9.999999747378752e-05
0.001925006858073175,1.0,0.30883342027664185,0.9833333492279053,9.999999747378752e-05
0.0019102400401607156,1.0,0.30469995737075806,0.9833333492279053,9.999999747378752e-05
0.001530796173028648,1.0,0.3005657196044922,0.9833333492279053,9.999999747378752e-05
0.0015347652370110154,1.0,0.2970622479915619,0.9833333492279053,9.999999747378752e-05
0.0015787639422342181,1.0,0.29398661851882935,0.9833333492279053,9.999999747378752e-05
0.0016054693842306733,1.0,0.291723370552063,0.9833333492279053,9.999999747378752e-05
0.0022686163429170847,1.0,0.2898227572441101,0.9833333492279053,9.999999747378752e-05
0.001420333399437368,1.0,0.2877430319786072,0.9833333492279053,9.999999747378752e-05
0.0014681286411359906,1.0,0.2860436737537384,0.9833333492279053,9.999999747378752e-05
0.0014433948090299964,1.0,0.28473854064941406,0.9833333492279053,9.999999747378752e-05
0.0014442866668105125,1.0,0.2838912904262543,0.9916666746139526,9.999999747378752e-05
0.001310131512582302,1.0,0.2831677794456482,0.9916666746139526,9.999999747378752e-05
0.0013802998000755906,1.0,0.28180819749832153,0.9916666746139526,9.999999747378752e-05
0.001296697068028152,1.0,0.28004881739616394,0.9916666746139526,9.999999747378752e-05
0.0016474145231768489,1.0,0.2775210738182068,1.0,9.999999747378752e-05
0.0016522211953997612,1.0,0.27401939034461975,1.0,9.999999747378752e-05
0.001988046569749713,1.0,0.26990750432014465,1.0,9.999999747378752e-05
0.0013325604377314448,1.0,0.26564309000968933,1.0,9.999999747378752e-05
0.0013119657523930073,1.0,0.2615395784378052,1.0,9.999999747378752e-05
0.0012686813715845346,1.0,0.2579517960548401,1.0,9.999999747378752e-05
0.001284208381548524,1.0,0.25495225191116333,1.0,9.999999747378752e-05
0.0011604150058701634,1.0,0.25224724411964417,1.0,9.999999747378752e-05
0.0021644788794219494,1.0,0.24910329282283783,1.0,9.999999747378752e-05
0.0011755703017115593,1.0,0.24599990248680115,1.0,9.999999747378752e-05
