best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.0005196118145249784,0.014485171996057034,1.0,0.9916666746139526,0.009999999776482582,48
