best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.037505704909563065,0.05970205366611481,1.0,0.9916666746139526,0.0001250000059371814,101
