F1,accuracy,recall,duration,precision,prediction_time
1.0,1.0,1.0,52.41498374938965,1.0,0.09295868873596191
1.0,1.0,1.0,44.58326172828674,1.0,0.09103155136108398
1.0,1.0,1.0,44.20118236541748,1.0,0.08931303024291992
1.0,1.0,1.0,44.2621955871582,1.0,0.08982610702514648
1.0,1.0,1.0,44.24624490737915,1.0,0.09078025817871094
