loss,accuracy,val_loss,val_accuracy,lr
0.22415441274642944,0.6546629667282104,0.2170153707265854,0.6499999761581421,0.0010000000474974513
0.2066056877374649,0.6888273358345032,0.19293652474880219,0.8666666746139526,0.0010000000474974513
0.15332847833633423,0.7996306419372559,0.11156371980905533,0.8500000238418579,0.0010000000474974513
0.07697884738445282,0.9529085755348206,0.048117686063051224,1.0,0.0010000000474974513
0.035690244287252426,0.9916897416114807,0.022364886477589607,1.0,0.0010000000474974513
0.01831774041056633,0.9990766644477844,0.012195844203233719,1.0,0.0010000000474974513
0.011016210541129112,0.9990766644477844,0.007878434844315052,1.0,0.0010000000474974513
0.007433669175952673,0.9990766644477844,0.005281480494886637,1.0,0.0010000000474974513
0.00545749394223094,0.9990766644477844,0.003878180170431733,1.0,0.0010000000474974513
0.00430478248745203,0.9990766644477844,0.0030952529050409794,1.0,0.0010000000474974513
0.0035712402313947678,0.9990766644477844,0.0024319752119481564,1.0,0.0010000000474974513
0.0030435307417064905,0.9990766644477844,0.0020000420045107603,1.0,0.0010000000474974513
0.0026676824782043695,0.9990766644477844,0.0016752139199525118,1.0,0.0010000000474974513
0.002399645047262311,0.9990766644477844,0.0014111414784565568,1.0,0.0010000000474974513
0.0021752307657152414,0.9990766644477844,0.0012294948101043701,1.0,0.0010000000474974513
0.0020258475560694933,0.9990766644477844,0.0010701831197366118,1.0,0.0010000000474974513
0.0018725850386545062,0.9990766644477844,0.0009603396756574512,1.0,0.0010000000474974513
0.0017518781824037433,0.9990766644477844,0.0008477027295157313,1.0,0.0010000000474974513
0.0016723342705518007,0.9990766644477844,0.0007604520069435239,1.0,0.0010000000474974513
0.0015962792094796896,0.9990766644477844,0.0007032540161162615,1.0,0.0010000000474974513
0.0015184783842414618,0.9990766644477844,0.0006198629853315651,1.0,0.0010000000474974513
0.001467241090722382,0.9990766644477844,0.0005705509101971984,1.0,0.0010000000474974513
0.0014172294177114964,0.9990766644477844,0.0005510830669663846,1.0,0.0010000000474974513
0.0013819329906255007,0.9990766644477844,0.0004909479175694287,1.0,0.0010000000474974513
0.001343772979453206,0.9990766644477844,0.00045340872020460665,1.0,0.0010000000474974513
0.0013067454565316439,0.9990766644477844,0.0004161774704698473,1.0,0.0010000000474974513
0.0012762980768457055,0.9990766644477844,0.00038302113534882665,1.0,0.0010000000474974513
0.0012460385914891958,0.9990766644477844,0.00035053756437264383,1.0,0.0010000000474974513
0.0012208569096401334,0.9990766644477844,0.0003332144406158477,1.0,0.0010000000474974513
0.0012009254423901439,0.9990766644477844,0.0003123687347397208,1.0,0.0010000000474974513
0.0011833796743303537,0.9990766644477844,0.00030547165079042315,1.0,0.0010000000474974513
0.001163504901342094,0.9990766644477844,0.0002686633379198611,1.0,0.0010000000474974513
0.0011497063096612692,0.9990766644477844,0.00025221382384188473,1.0,0.0010000000474974513
0.0011339319171383977,0.9990766644477844,0.00023769827384967357,1.0,0.0010000000474974513
