best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.10585096478462219,1.0052294731140137,1.0,0.3499999940395355,9.999999747378752e-05,25
