loss,accuracy,val_loss,val_accuracy
0.7765600681304932,0.7780448794364929,0.23625998198986053,0.8777243494987488
0.20217326283454895,0.8998397588729858,0.16124889254570007,0.9259615540504456
0.12113611400127411,0.9481169581413269,0.06921867281198502,0.9758012890815735
0.08737064898014069,0.9637419581413269,0.043486375361680984,0.9891025424003601
0.030674461275339127,0.9937900900840759,0.014594832435250282,0.9991987347602844
0.011884883046150208,0.9989984035491943,0.005920942407101393,0.999839723110199
0.006040376611053944,0.9997996687889099,0.0033574907574802637,1.0
0.0037805920001119375,0.9997996687889099,0.0024296073243021965,1.0
0.0029959038365632296,1.0,0.0014574533561244607,1.0
0.0017576966201886535,1.0,0.001256814575754106,1.0
0.0012794802896678448,1.0,0.001141826738603413,1.0
0.0013805649941787124,1.0,0.0007164967246353626,1.0
0.0007992587052285671,1.0,0.0005513069918379188,1.0
0.0006525777280330658,1.0,0.0004841826157644391,1.0
0.0005300705670379102,1.0,0.0004834478022530675,1.0
0.0005001793033443391,1.0,0.0004281050059944391,1.0
0.0004447215178515762,1.0,0.00035649281926453114,1.0
0.0004236532549839467,1.0,0.00033162240288220346,1.0
0.00036050999187864363,1.0,0.0002763895899988711,1.0
0.00036794645711779594,1.0,0.0003231384325772524,1.0
0.000360990030458197,1.0,0.0002417346986476332,1.0
0.00030428278842009604,1.0,0.0002818879147525877,1.0
0.0002951764618046582,1.0,0.00026551936753094196,1.0
0.00027904735179618,1.0,0.00019495237211231142,1.0
0.0002326034737052396,1.0,0.00018010710482485592,1.0
0.00020922813564538956,1.0,0.00016583030810579658,1.0
0.0002048752357950434,1.0,0.0001591996697243303,1.0
0.00020085803407710046,1.0,0.00015019363490864635,1.0
0.00018926548364106566,1.0,0.00014492821355815977,1.0
0.00017090597248170525,1.0,0.00013490242417901754,1.0
0.000157672751811333,1.0,0.00012959807645529509,1.0
0.00015297126083169132,1.0,0.0001285099860979244,1.0
0.00016098309424705803,1.0,0.00012306928692851216,1.0
0.0001408297976013273,1.0,0.00011411520972615108,1.0
0.0001330834347754717,1.0,0.00011282332707196474,1.0
0.00013429528917185962,1.0,0.00010595189814921468,1.0
0.000136237358674407,1.0,0.00011575667303986847,1.0
0.00012839798000641167,1.0,9.73425994743593e-05,1.0
0.00011365838145138696,1.0,9.377230890095234e-05,1.0
0.00011072425695601851,1.0,9.064184996532276e-05,1.0
0.00010575875785434619,1.0,9.082566248252988e-05,1.0
0.0001067443226929754,1.0,9.0251378424e-05,1.0
0.00010332320380257443,1.0,8.205104677472264e-05,1.0
9.647176193539053e-05,1.0,8.463479025522247e-05,1.0
9.657497867010534e-05,1.0,7.782453030813485e-05,1.0
9.263517858926207e-05,1.0,7.70351616665721e-05,1.0
8.846092532621697e-05,1.0,7.36990841687657e-05,1.0
8.684336353326216e-05,1.0,7.314084359677508e-05,1.0
8.52356679388322e-05,1.0,6.907415809109807e-05,1.0
8.077103120740503e-05,1.0,6.887449126224965e-05,1.0
8.087643072940409e-05,1.0,6.586190283996984e-05,1.0
7.827071385690942e-05,1.0,6.400905840564519e-05,1.0
7.495864701922983e-05,1.0,6.29000787739642e-05,1.0
7.339762669289485e-05,1.0,6.160568591440096e-05,1.0
7.211678166640922e-05,1.0,6.198933988343924e-05,1.0
7.406022632494569e-05,1.0,6.0277354350546375e-05,1.0
6.879932334413752e-05,1.0,5.7036006182897836e-05,1.0
6.643715460086241e-05,1.0,5.747420800616965e-05,1.0
6.499106530100107e-05,1.0,5.418033470050432e-05,1.0
6.489792576758191e-05,1.0,5.2974195568822324e-05,1.0
6.378802936524153e-05,1.0,5.481107655214146e-05,1.0
6.162479257909581e-05,1.0,5.106670505483635e-05,1.0
5.9557773056440055e-05,1.0,4.98243716720026e-05,1.0
6.026707706041634e-05,1.0,5.0498736527515575e-05,1.0
5.7876324717653915e-05,1.0,4.7837882448220626e-05,1.0
5.641302777803503e-05,1.0,4.792920663021505e-05,1.0
5.656832581735216e-05,1.0,4.8502686695428565e-05,1.0
5.4928437748458236e-05,1.0,4.556515341391787e-05,1.0
5.25778996234294e-05,1.0,4.414156137499958e-05,1.0
5.182712266105227e-05,1.0,4.3559615733101964e-05,1.0
5.1083407015539706e-05,1.0,4.2655774450395256e-05,1.0
