best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
0.34567081928253174,0.38839074969291687,0.8388888835906982,0.7916666865348816,0.0010000000474974513,60
