loss,accuracy,val_loss,val_accuracy
1.6226061582565308,0.645432710647583,0.3383566737174988,0.7083333134651184
0.3327811658382416,0.7914663553237915,0.3250611424446106,0.8083333373069763
0.33052098751068115,0.8020833134651184,0.3242262303829193,0.8083333373069763
0.33014219999313354,0.8020833134651184,0.32370591163635254,0.8083333373069763
0.32735899090766907,0.8020833134651184,0.31366613507270813,0.8083333373069763
0.26445525884628296,0.8984375,0.13586290180683136,0.9777243733406067
0.0606454573571682,0.9829727411270142,0.020750418305397034,0.995192289352417
0.013610109686851501,0.9967948794364929,0.007738927844911814,0.9987179636955261
0.005332007072865963,0.9995993375778198,0.004224011208862066,0.9993589520454407
0.0030789580196142197,0.9997996687889099,0.002288496820256114,0.999839723110199
0.0020817341282963753,1.0,0.0016878105234354734,0.999839723110199
0.001432631048373878,1.0,0.0013925203820690513,1.0
0.0010444342624396086,1.0,0.0009827051544561982,1.0
0.0007764425245113671,1.0,0.0008108989568427205,1.0
0.0006359928520396352,1.0,0.0006883117603138089,1.0
0.000525168958120048,1.0,0.0006073495023883879,1.0
0.00044389322283677757,1.0,0.0004839608445763588,1.0
0.00036889995681121945,1.0,0.00041769834933802485,1.0
0.0003136630984954536,1.0,0.0003587537503335625,1.0
0.0002655408752616495,1.0,0.0003084155614487827,1.0
0.0002319875347893685,1.0,0.0003164907975587994,1.0
0.00019449788669589907,1.0,0.00020516772929113358,1.0
0.00016587988648097962,1.0,0.00017918592493515462,1.0
0.00014172856754157692,1.0,0.00015595891454722732,1.0
0.0001229562913067639,1.0,0.00014397321501746774,1.0
0.00010678024409571663,1.0,0.00011509447358548641,1.0
9.72217385424301e-05,1.0,0.00011477977386675775,1.0
8.341227658092976e-05,1.0,8.574788080295548e-05,1.0
7.619058305863291e-05,1.0,7.914983143564314e-05,1.0
6.53931638225913e-05,1.0,6.787938036723062e-05,1.0
5.981091453577392e-05,1.0,6.361277337418869e-05,1.0
5.485461952048354e-05,1.0,5.554384915740229e-05,1.0
4.9768950702855363e-05,1.0,5.4789703426649794e-05,1.0
4.634752622223459e-05,1.0,4.651644849218428e-05,1.0
4.311188240535557e-05,1.0,4.4454482122091576e-05,1.0
4.0522816561860964e-05,1.0,4.009314579889178e-05,1.0
3.791808558162302e-05,1.0,3.754566205316223e-05,1.0
3.5641660360852256e-05,1.0,3.485999695840292e-05,1.0
3.3181215258082375e-05,1.0,3.299881791463122e-05,1.0
3.142329660477117e-05,1.0,3.1589166610501707e-05,1.0
2.957573269668501e-05,1.0,2.9065548005746678e-05,1.0
2.8412421670509502e-05,1.0,2.82393884845078e-05,1.0
2.6814326702151448e-05,1.0,2.6279221856384538e-05,1.0
2.5688941605039872e-05,1.0,2.547890653659124e-05,1.0
2.4465347451041453e-05,1.0,2.368030254729092e-05,1.0
2.3253885956364684e-05,1.0,2.239501554868184e-05,1.0
2.2363125026458874e-05,1.0,2.156875780201517e-05,1.0
2.1135683709871955e-05,1.0,2.0322475393186323e-05,1.0
2.0275087081245147e-05,1.0,2.00853592104977e-05,1.0
1.9618766600615345e-05,1.0,1.9103679733234458e-05,1.0
1.888113001768943e-05,1.0,1.827721280278638e-05,1.0
1.8226661268272437e-05,1.0,1.7386206309311092e-05,1.0
1.774218981154263e-05,1.0,1.7161231880891137e-05,1.0
1.6879506802069955e-05,1.0,1.6076863175840117e-05,1.0
1.680652167124208e-05,1.0,1.5848541806917638e-05,1.0
1.5842573702684604e-05,1.0,1.531949055788573e-05,1.0
1.5465047908946872e-05,1.0,1.4422155800275505e-05,1.0
1.488660927861929e-05,1.0,1.4059593922866043e-05,1.0
1.4433595424634404e-05,1.0,1.3422004485619254e-05,1.0
1.3916231182520278e-05,1.0,1.3170579222787637e-05,1.0
1.3496761312126182e-05,1.0,1.2850611710746307e-05,1.0
1.312171298195608e-05,1.0,1.2422546205925755e-05,1.0
1.2728933143080212e-05,1.0,1.1965085832343902e-05,1.0
1.241527934325859e-05,1.0,1.148799310612958e-05,1.0
1.2084205081919208e-05,1.0,1.1398324204492383e-05,1.0
1.180819162982516e-05,1.0,1.1006080967490561e-05,1.0
1.1469534911157098e-05,1.0,1.0665477020666003e-05,1.0
1.1353516129020136e-05,1.0,1.0487849067430943e-05,1.0
1.0918106454482768e-05,1.0,1.0158409168070648e-05,1.0
1.0718127668951638e-05,1.0,9.95681057247566e-06,1.0
1.0474573173269164e-05,1.0,9.704320291348267e-06,1.0
1.0267638572258875e-05,1.0,9.592272363079246e-06,1.0
1.0050760465674102e-05,1.0,9.421991308045108e-06,1.0
9.853568371909205e-06,1.0,9.08258789422689e-06,1.0
9.720140951685607e-06,1.0,9.080962627194822e-06,1.0
9.469874385104049e-06,1.0,8.681713552505244e-06,1.0
9.417756700713653e-06,1.0,8.668164809932932e-06,1.0
9.052928362507373e-06,1.0,8.39391941553913e-06,1.0
8.904239621188026e-06,1.0,8.242527655966114e-06,1.0
8.737652024137788e-06,1.0,8.107297617243603e-06,1.0
8.555575732316356e-06,1.0,7.913323315733578e-06,1.0
8.461334800813347e-06,1.0,7.77155946707353e-06,1.0
8.241278010245878e-06,1.0,7.688023288210388e-06,1.0
8.144333150994498e-06,1.0,7.525105502281804e-06,1.0
7.98726705397712e-06,1.0,7.414015271933749e-06,1.0
7.81606104283128e-06,1.0,7.250403541547712e-06,1.0
