loss,accuracy,val_loss,val_accuracy,lr
0.2709060311317444,0.6041666865348816,0.2449226677417755,0.7083333134651184,0.0010000000474974513
0.2570802867412567,0.7083333134651184,0.2614244520664215,0.7083333134651184,0.0010000000474974513
0.25377440452575684,0.7083333134651184,0.2374415099620819,0.7083333134651184,0.0010000000474974513
0.22205542027950287,0.7083333134651184,0.20835234224796295,0.7083333134651184,0.0010000000474974513
0.2170587033033371,0.7083333134651184,0.2032672017812729,0.7083333134651184,0.0010000000474974513
0.20762841403484344,0.7083333134651184,0.20805297791957855,0.7083333134651184,0.0010000000474974513
0.20535089075565338,0.7083333134651184,0.20218633115291595,0.7083333134651184,0.0010000000474974513
0.20628835260868073,0.7083333134651184,0.2044805884361267,0.7083333134651184,0.0010000000474974513
0.19929589331150055,0.7083333134651184,0.20227064192295074,0.7083333134651184,0.0010000000474974513
0.2037556767463684,0.7083333134651184,0.20166796445846558,0.7083333134651184,0.0010000000474974513
0.2061445713043213,0.7083333134651184,0.20089444518089294,0.7083333134651184,0.0010000000474974513
0.20509809255599976,0.7083333134651184,0.200232595205307,0.7083333134651184,0.0010000000474974513
0.19946449995040894,0.7083333134651184,0.19695666432380676,0.7083333134651184,0.0010000000474974513
0.1985330730676651,0.7083333134651184,0.1950676441192627,0.7083333134651184,0.0010000000474974513
0.19993674755096436,0.7083333134651184,0.19361811876296997,0.7083333134651184,0.0010000000474974513
0.19557861983776093,0.7083333134651184,0.1923740655183792,0.7083333134651184,0.0010000000474974513
0.19290536642074585,0.7083333134651184,0.1907041221857071,0.7083333134651184,0.0010000000474974513
0.19517844915390015,0.7083333134651184,0.19156183302402496,0.7083333134651184,0.0010000000474974513
0.19818753004074097,0.7083333134651184,0.1914524883031845,0.7083333134651184,0.0010000000474974513
0.19174741208553314,0.7083333134651184,0.18735438585281372,0.7083333134651184,0.0010000000474974513
0.18630187213420868,0.7083333134651184,0.18156440556049347,0.7083333134651184,0.0010000000474974513
0.18248532712459564,0.7083333134651184,0.17943228781223297,0.7083333134651184,0.0010000000474974513
0.18243367969989777,0.7083333134651184,0.17521221935749054,0.7083333134651184,0.0010000000474974513
0.18048560619354248,0.7083333134651184,0.17174655199050903,0.7083333134651184,0.0010000000474974513
0.1758296936750412,0.7083333134651184,0.1710621565580368,0.7083333134651184,0.0010000000474974513
0.16548766195774078,0.7083333134651184,0.16500304639339447,0.7083333134651184,0.0010000000474974513
0.16488851606845856,0.7395833134651184,0.15903498232364655,0.7083333134651184,0.0010000000474974513
0.15749821066856384,0.7083333134651184,0.1543753743171692,0.7083333134651184,0.0010000000474974513
0.16010962426662445,0.7604166865348816,0.14827518165111542,0.7749999761581421,0.0010000000474974513
0.1481214314699173,0.7708333134651184,0.14626602828502655,0.7083333134651184,0.0010000000474974513
0.14869803190231323,0.71875,0.13706150650978088,0.8833333253860474,0.0010000000474974513
0.14486557245254517,0.9479166865348816,0.1308881640434265,0.9166666865348816,0.0010000000474974513
0.1290840059518814,0.8229166865348816,0.1263376921415329,0.7583333253860474,0.0010000000474974513
0.12432175874710083,0.8333333134651184,0.116399846971035,0.925000011920929,0.0010000000474974513
0.11671224981546402,0.8854166865348816,0.1097465381026268,0.9333333373069763,0.0010000000474974513
0.11104488372802734,0.9270833134651184,0.10356148332357407,0.949999988079071,0.0010000000474974513
0.10445833206176758,0.8958333134651184,0.09756015241146088,0.925000011920929,0.0010000000474974513
0.09988630563020706,0.9270833134651184,0.09247522801160812,0.9666666388511658,0.0010000000474974513
0.09352868795394897,0.9270833134651184,0.08659292757511139,0.9333333373069763,0.0010000000474974513
0.08807448297739029,0.9270833134651184,0.08054948598146439,0.9666666388511658,0.0010000000474974513
0.08036869764328003,0.9375,0.07380494475364685,0.949999988079071,0.0010000000474974513
0.07721958309412003,0.9375,0.07044302672147751,0.949999988079071,0.0010000000474974513
0.0725104883313179,0.9583333134651184,0.06686457991600037,0.9833333492279053,0.0010000000474974513
0.0676179751753807,0.9583333134651184,0.060735367238521576,0.949999988079071,0.0010000000474974513
0.06295611709356308,0.9375,0.05677475035190582,0.9833333492279053,0.0010000000474974513
0.05908757820725441,0.9791666865348816,0.053157392889261246,0.9833333492279053,0.0010000000474974513
0.055720169097185135,0.9583333134651184,0.0502595491707325,0.9750000238418579,0.0010000000474974513
0.052800919860601425,0.9791666865348816,0.04759461432695389,0.9833333492279053,0.0010000000474974513
0.05019649863243103,0.9791666865348816,0.0442056804895401,0.9833333492279053,0.0010000000474974513
0.04685504734516144,0.9791666865348816,0.04178841784596443,0.9833333492279053,0.0010000000474974513
0.04470764100551605,0.9791666865348816,0.03929600492119789,0.9833333492279053,0.0010000000474974513
0.04290798678994179,0.9791666865348816,0.03741433098912239,0.9833333492279053,0.0010000000474974513
0.04053860157728195,0.9791666865348816,0.035852592438459396,0.9833333492279053,0.0010000000474974513
0.03790293261408806,0.9791666865348816,0.03331949561834335,0.9833333492279053,0.0010000000474974513
0.03654090687632561,0.9791666865348816,0.03159506991505623,0.9833333492279053,0.0010000000474974513
0.03415628895163536,0.9791666865348816,0.030048973858356476,0.9833333492279053,0.0010000000474974513
0.03265006095170975,0.9791666865348816,0.02855389006435871,0.9833333492279053,0.0010000000474974513
0.031537070870399475,0.9791666865348816,0.027309777215123177,0.9833333492279053,0.0010000000474974513
0.029380328953266144,0.9791666865348816,0.02573024295270443,0.9833333492279053,0.0010000000474974513
0.0283998791128397,0.9791666865348816,0.024518132209777832,0.9833333492279053,0.0010000000474974513
0.028196251019835472,0.9791666865348816,0.023530425503849983,0.9833333492279053,0.0010000000474974513
0.02645006589591503,0.9791666865348816,0.024062996730208397,0.9916666746139526,0.0010000000474974513
0.025124600157141685,0.9895833134651184,0.0213873703032732,0.9833333492279053,0.0010000000474974513
0.023487331345677376,0.9791666865348816,0.020376652479171753,0.9833333492279053,0.0010000000474974513
0.022954238578677177,0.9791666865348816,0.019550161436200142,0.9833333492279053,0.0010000000474974513
0.021922597661614418,0.9791666865348816,0.019058270379900932,0.9916666746139526,0.0010000000474974513
0.021013831719756126,0.9895833134651184,0.017878331243991852,0.9916666746139526,0.0010000000474974513
0.020109262317419052,0.9895833134651184,0.01718403771519661,0.9916666746139526,0.0010000000474974513
0.019107719883322716,0.9895833134651184,0.016381684690713882,0.9916666746139526,0.0010000000474974513
0.018397005274891853,0.9895833134651184,0.01585017703473568,0.9916666746139526,0.0010000000474974513
0.018184680491685867,0.9895833134651184,0.015165853314101696,0.9916666746139526,0.0010000000474974513
0.016974641010165215,0.9895833134651184,0.014507883228361607,0.9916666746139526,0.0010000000474974513
0.016130076721310616,0.9895833134651184,0.014554462395608425,0.9916666746139526,0.0010000000474974513
0.01613873802125454,0.9895833134651184,0.013396195136010647,0.9916666746139526,0.0010000000474974513
0.01497954223304987,0.9895833134651184,0.012874324806034565,0.9916666746139526,0.0010000000474974513
0.014323372393846512,0.9895833134651184,0.012432814575731754,0.9916666746139526,0.0010000000474974513
0.014117988757789135,0.9895833134651184,0.012152263894677162,0.9916666746139526,0.0010000000474974513
0.013429418206214905,0.9895833134651184,0.011471673846244812,0.9916666746139526,0.0010000000474974513
0.012773371301591396,0.9895833134651184,0.011046215891838074,0.9916666746139526,0.0010000000474974513
0.012547560967504978,0.9895833134651184,0.010656879283487797,0.9916666746139526,0.0010000000474974513
0.01182310376316309,0.9895833134651184,0.01041522528976202,1.0,0.0010000000474974513
0.011566701345145702,1.0,0.010115296579897404,1.0,0.0010000000474974513
0.011305800639092922,1.0,0.009626238606870174,1.0,0.0010000000474974513
0.010851235128939152,1.0,0.009202683344483376,1.0,0.0010000000474974513
0.010383357293903828,1.0,0.00890602357685566,1.0,0.0010000000474974513
0.009877176024019718,1.0,0.008679012767970562,1.0,0.0010000000474974513
0.010293387807905674,1.0,0.00870809517800808,1.0,0.0010000000474974513
0.00926940143108368,1.0,0.008017809130251408,1.0,0.0010000000474974513
0.009435524232685566,1.0,0.007961631752550602,1.0,0.0010000000474974513
0.008996770717203617,1.0,0.0075978864915668964,1.0,0.0010000000474974513
0.008579944260418415,1.0,0.0075546810403466225,1.0,0.0010000000474974513
0.00825897604227066,1.0,0.007145390845835209,1.0,0.0010000000474974513
0.00774028105661273,1.0,0.006836193148046732,1.0,0.0010000000474974513
0.007764194626361132,1.0,0.0066660260781645775,1.0,0.0010000000474974513
0.00761665403842926,1.0,0.0064962636679410934,1.0,0.0010000000474974513
0.007235163357108831,1.0,0.0064516677521169186,1.0,0.0010000000474974513
0.0071009621024131775,1.0,0.00607138779014349,1.0,0.0010000000474974513
0.006843530107289553,1.0,0.005948202684521675,1.0,0.0010000000474974513
0.006625113543123007,1.0,0.005756682250648737,1.0,0.0010000000474974513
0.006380295380949974,1.0,0.005563904996961355,1.0,0.0010000000474974513
0.006352704484015703,1.0,0.005444632843136787,1.0,0.0010000000474974513
0.006025778129696846,1.0,0.005278873723000288,1.0,0.0010000000474974513
0.005893719848245382,1.0,0.005137207452207804,1.0,0.0010000000474974513
0.005711058620363474,1.0,0.005044427700340748,1.0,0.0010000000474974513
0.005608223378658295,1.0,0.0049601150676608086,1.0,0.0010000000474974513
0.0054428051225841045,1.0,0.004756093956530094,1.0,0.0010000000474974513
0.0052878111600875854,1.0,0.004668859764933586,1.0,0.0010000000474974513
0.005199582781642675,1.0,0.004523127805441618,1.0,0.0010000000474974513
0.005125603172928095,1.0,0.004422420170158148,1.0,0.0010000000474974513
0.004862375091761351,1.0,0.004404236096888781,1.0,0.0010000000474974513
0.004842378664761782,1.0,0.0042704446241259575,1.0,0.0010000000474974513
0.004641095642000437,1.0,0.004181231372058392,1.0,0.0010000000474974513
0.00453627435490489,1.0,0.004061496816575527,1.0,0.0010000000474974513
0.0044127474538981915,1.0,0.003934504464268684,1.0,0.0010000000474974513
0.004416146781295538,1.0,0.003848746884614229,1.0,0.0010000000474974513
0.004266522359102964,1.0,0.0038007269613444805,1.0,0.0010000000474974513
0.004160360898822546,1.0,0.0037115856539458036,1.0,0.0010000000474974513
0.004082989878952503,1.0,0.0036947880871593952,1.0,0.0010000000474974513
0.003970031626522541,1.0,0.0035795262083411217,1.0,0.0010000000474974513
0.0038834644947201014,1.0,0.0034562870860099792,1.0,0.0010000000474974513
0.0038655686657875776,1.0,0.0034171275328844786,1.0,0.0010000000474974513
0.0037559261545538902,1.0,0.00332080596126616,1.0,0.0010000000474974513
0.0036876462399959564,1.0,0.0032934320624917746,1.0,0.0010000000474974513
0.003566076047718525,1.0,0.003232474671676755,1.0,0.0010000000474974513
0.003461957909166813,1.0,0.0031281469855457544,1.0,0.0010000000474974513
0.0034192774910479784,1.0,0.0030586696229875088,1.0,0.0010000000474974513
0.003339751623570919,1.0,0.003005589358508587,1.0,0.0010000000474974513
0.0032645557075738907,1.0,0.002961705671623349,1.0,0.0010000000474974513
0.003236657241359353,1.0,0.0029399259947240353,1.0,0.0010000000474974513
0.0031489841639995575,1.0,0.0028860168531537056,1.0,0.0010000000474974513
0.003128217766061425,1.0,0.002857231069356203,1.0,0.0010000000474974513
0.003032139502465725,1.0,0.0027499969583004713,1.0,0.0010000000474974513
0.002976543502882123,1.0,0.002697096671909094,1.0,0.0010000000474974513
0.0029418349731713533,1.0,0.002655421383678913,1.0,0.0010000000474974513
0.0028494035359472036,1.0,0.0026286470238119364,1.0,0.0010000000474974513
0.002831054851412773,1.0,0.0026090466417372227,1.0,0.0010000000474974513
0.0027677330654114485,1.0,0.002551900688558817,1.0,0.0010000000474974513
0.0027700725477188826,1.0,0.002474365057423711,1.0,0.0010000000474974513
0.0026703851763159037,1.0,0.0024337871000170708,1.0,0.0010000000474974513
0.0026009201537817717,1.0,0.0024076455738395452,1.0,0.0010000000474974513
0.002586259273812175,1.0,0.0024111291859298944,1.0,0.0010000000474974513
0.002541488967835903,1.0,0.002376121934503317,1.0,0.0010000000474974513
0.002510625869035721,1.0,0.002289354568347335,1.0,0.0010000000474974513
