F1,accuracy,recall,duration,precision,prediction_time
0.42857142857142855,0.75,0.5,628.9770269393921,0.375,2.111978769302368
0.42857142857142855,0.75,0.5,650.3623561859131,0.375,0.5584888458251953
0.42857142857142855,0.75,0.5,451.0349225997925,0.375,0.6786329746246338
0.42857142857142855,0.75,0.5,456.11444544792175,0.375,0.5635945796966553
0.42857142857142855,0.75,0.5,738.6212680339813,0.375,0.5623726844787598
